game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,frame_id,frame_id_2,time_to_shot,time_to_goal,Player_1_num,Player_2_num,player_diff,away_angle_1,away_goalie_1,away_jersey_number_1,away_team_name_1,away_vel_x_1,away_vel_y_1,away_x_ft_1,away_y_ft_1,away_angle_2,away_goalie_2,away_jersey_number_2,away_team_name_2,away_vel_x_2,away_vel_y_2,away_x_ft_2,away_y_ft_2,away_angle_3,away_goalie_3,away_jersey_number_3,away_team_name_3,away_vel_x_3,away_vel_y_3,away_x_ft_3,away_y_ft_3,away_angle_4,away_goalie_4,away_jersey_number_4,away_team_name_4,away_vel_x_4,away_vel_y_4,away_x_ft_4,away_y_ft_4,away_angle_5,away_goalie_5,away_jersey_number_5,away_team_name_5,away_vel_x_5,away_vel_y_5,away_x_ft_5,away_y_ft_5,away_angle_6,away_goalie_6,away_jersey_number_6,away_team_name_6,away_vel_x_6,away_vel_y_6,away_x_ft_6,away_y_ft_6,home_angle_1,home_goalie_1,home_jersey_number_1,home_team_name_1,home_vel_x_1,home_vel_y_1,home_x_ft_1,home_y_ft_1,home_angle_2,home_goalie_2,home_jersey_number_2,home_team_name_2,home_vel_x_2,home_vel_y_2,home_x_ft_2,home_y_ft_2,home_angle_3,home_goalie_3,home_jersey_number_3,home_team_name_3,home_vel_x_3,home_vel_y_3,home_x_ft_3,home_y_ft_3,home_angle_4,home_goalie_4,home_jersey_number_4,home_team_name_4,home_vel_x_4,home_vel_y_4,home_x_ft_4,home_y_ft_4,home_angle_5,home_goalie_5,home_jersey_number_5,home_team_name_5,home_vel_x_5,home_vel_y_5,home_x_ft_5,home_y_ft_5,home_angle_6,home_goalie_6,home_jersey_number_6,home_team_name_6,home_vel_x_6,home_vel_y_6,home_x_ft_6,home_y_ft_6
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,1,2753,5 on 4,0,0,Marie-Philip Poulin,Play,t,40,63,Direct,Sarah Fillier,10.0,59.0,,,,1014.0,1024.0,1.0,1.0,29,10.0,-1,2.3765000533545986,False,19,Canada,1.1397180000000162,1.0943477999998663,20.481779999999986,43.17207617,0.7055560678862566,False,6,Canada,-8.982117000000471,7.6512452999999425,35.207089999999994,27.46635276,-0.776784147630496,False,10,Canada,-2.9341710000002763,-2.8840515000000266,9.473947100000004,55.71916033,0.2752199847547789,False,29,Canada,-12.174068999999292,3.4377881999998294,44.526422300000036,57.07158773,,,,,,,,,,,,,,,,,0.5989946854834373,False,28,USA,-11.50037700000155,7.850870100000051,41.569453599999946,33.76639559,1.31237653163033,False,5,USA,-0.6601559999998585,2.4974670000000287,29.565714999999955,51.50668339,0.9158504662420468,False,25,USA,-5.0712839999999915,6.602907300000069,33.517060500000014,52.86491178,-2.0143304593546256,False,2,USA,1.3953179999992926,-2.9368613999999127,22.752551599999975,37.20376877,-0.26715912149498133,True,35,USA,-2.48024700000002,-0.6788487000000032,14.332511100000005,43.00652206,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,1,2752,5 on 4,0,0,Sarah Fillier,Play,t,10,59,Direct,Brianne Jenner,19.0,45.0,,,,1028.0,1041.0,0.0,0.0,10,19.0,-1,0.5558205876423308,False,6,Canada,-10.56699899999984,6.563612399999954,29.477193400000004,30.89986032,2.482207773826684,False,19,Canada,3.110177999998598,2.4107604000001004,20.198752499999955,44.24547736,0.5705173664883187,False,29,Canada,-10.646219999999857,6.831665700000045,38.18258030000001,59.74948885,-0.01555170677773899,False,10,Canada,-4.45746000000014,-0.06932670000011854,7.3382502000000045,54.54909429,,,,,,,,,,,,,,,,,0.35199938889955634,False,28,USA,-13.914836999999523,5.110863299999977,34.508662500000014,36.68473888,0.8589017759300065,False,5,USA,-5.628017999999884,6.522755700000005,25.880292300000008,55.29342734,-2.1381472283147254,True,35,USA,0.2144489999994903,-0.3365292000001574,12.868836499999986,43.23976594,0.898313489658031,False,25,USA,-4.683132000000114,5.881090199999974,29.78277,56.07996082,0.699025524801171,False,2,USA,-5.465999999999838,4.594850399999899,21.345379100000002,37.75394994,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,1,2752,5 on 4,0,0,Brianne Jenner,Shot,t,19,45,Snapshot,,,,On Net,f,t,1041.0,,0.0,0.0,19,,-1,0.5594386286658947,False,29,Canada,-9.94820999999888,6.229248599999906,34.13107480000005,62.27152839,0.49133918905677,False,6,Canada,-9.38349299999885,5.021196899999865,25.854806800000034,33.2889023,0.10052657762453264,False,10,Canada,-4.429832999999803,0.44682210000011935,5.5991889000000015,54.69211322,1.4691827193021756,False,19,Canada,-0.3518910000013875,3.4511030999998837,21.288616099999956,45.93240992,,,,,,,,,,,,,,,,,0.7944484947601086,True,35,USA,-1.7811149999999998,1.8136497000001128,13.181842999999986,43.43592272,0.14071143305270797,False,5,USA,-10.863539999999432,1.5387935999999058,22.03880190000001,57.23245048,1.2095817392817096,False,2,USA,-3.6167580000002886,9.573457500000089,18.642560500000002,41.92914597,1.5789544544131702,False,25,USA,0.0270749999998543,3.318702600000094,28.96622769999999,58.0979887,-0.16902413922287543,False,28,USA,-13.60302900000164,-2.3213891999998992,28.828270599999996,37.57511326,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,2616,5 on 4,0,1,Abby Roque,Faceoff Win,t,31,20,Backhand,Blayre Turnbull,,,,,,24.0,,20.0,inf,11,40.0,-2,-3.1017297216164965,False,26,Canada,-78.98773559999998,3.1503516000002207,29.55622113,39.58085139999999,3.1395266236009642,False,3,Canada,-84.1607109,-0.17387880000001132,29.46458651,32.23584215,-3.1072671762680297,True,35,Canada,-92.11851060000001,3.1632543000000624,17.52388527,36.5981094,2.8233330781693975,False,40,Canada,-100.4639766,-33.098757299999875,31.11157489,22.102915179999997,3.1407249799742334,False,14,Canada,-102.68973960000004,-0.08910119999981703,30.02708716,11.998448969999998,,,,,,,,,2.9804043480330975,False,25,USA,-101.91620909999997,-16.571468399999674,36.25067499,13.184079929999996,3.064738901399423,False,28,USA,-81.5022419999999,-6.276114599999971,36.97926442,31.245139039999998,2.683790634204132,False,11,USA,-108.03746759999999,-53.23159709999992,33.21775728,23.194988969999997,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,2615,5 on 4,0,1,Alex Carpenter,Puck Recovery,t,40,18,,,,,,,,64.0,,19.0,inf,25,,1,1.083856949842715,False,26,Canada,2.7613391999999237,-5.215356599999907,43.21608079,41.28203595,-2.115587841556419,False,3,Canada,-2.1332156999999796,3.5203809000000064,35.77475569,32.98976868,-2.8471247223372314,False,40,Canada,-6.6983376000000305,2.0315060999999446,33.60076824,25.432296899999997,-0.26962146770412987,False,14,Canada,5.828932499999908,1.610829300000134,43.82384748,25.89997144,,,,,,,,,,,,,,,,,-0.37177714754543684,False,25,USA,8.494065000000006,3.311913000000004,45.78725469,25.44626762,0.4518400807872593,False,28,USA,2.3662716000001893,-1.148414399999922,45.36666404,29.89232356,2.9478706117817923,False,11,USA,-8.643526200000053,-1.6957070999998791,34.25732443,22.96153736,1.8886021925635028,False,12,USA,-1.7599742999998114,-5.350180199999812,64.19494935,16.55311675,-0.7422641276581636,False,3,USA,5.476622400000082,5.0234316000001655,71.02870312,42.42658705,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,2613,5 on 4,0,1,Alex Carpenter,Play,t,58,11,Direct,Kelly Pannek,64.0,5.0,,,,96.0,108.0,17.0,inf,25,12.0,1,-0.24789815971269263,False,26,Canada,16.90162679999986,4.2778734000000185,52.54701752,42.7960528,-0.6405378453711177,False,3,Canada,9.536748000000088,7.10850269999959,35.26876824,38.42801679999999,0.13215503058611383,False,40,Canada,16.99955789999997,-2.259747900000022,35.60680084,27.194511480000003,0.9200356797282702,False,14,Canada,8.739954899999915,-11.478715200000025,53.87274726,24.081071369999997,,,,,,,,,,,,,,,,,0.5030944948337212,False,25,USA,11.257931999999755,-6.195547799999872,54.80105579999999,20.228386229999998,-1.0466691683486578,False,28,USA,8.272618500000064,14.311127100000007,50.2187967,37.51428256,-0.28087178489071585,False,11,USA,2.8415520000000427,0.8197833000001253,27.28282704,22.09586815,-0.012037886164722818,False,12,USA,13.068407400000055,0.15732360000001222,64.37612161,12.646466860000004,-0.9723606096834667,False,3,USA,6.644554799999582,9.744994799999915,73.00358706,46.85210747,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,2612,5 on 4,0,1,Kelly Pannek,Play,t,64,10,Direct,Abby Roque,12.0,30.0,,,,141.0,165.0,16.0,inf,12,11.0,1,-2.8297802068655176,False,26,Canada,-6.62274989999986,2.134691699999962,49.86840937,44.89172342,-2.6810445848516617,False,3,Canada,-5.2243506000000295,2.5919652000000326,28.03405876,40.2685235,0.06338351844781843,False,40,Canada,14.89272270000015,-0.9452193000000619,55.20389267,24.04357555,-2.6322515122672123,False,14,Canada,-12.145416299999994,6.783142500000139,37.64859981,17.272917890000002,,,,,,,,,,,,,,,,,-3.1226678608907688,False,25,USA,-10.853052899999938,0.2054163000001097,46.87927805,13.115666820000001,-1.821305585983014,False,28,USA,-3.6663020999998253,14.32795949999992,47.10346958,54.36166857,-2.5805971916669486,False,12,USA,-9.317113500000005,5.854288500000138,68.72422112,19.55630259,-1.5566226413715427,False,3,USA,0.10203450000005887,7.198386600000006,68.09746273,52.32091698,0.0,False,11,USA,0.0,-0.0,13.90044757,23.539278869999997,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,2606,5 on 4,0,1,Abby Roque,Play,t,20,66,Direct,Amanda Kessel,5.0,56.0,,,,297.0,314.0,10.0,inf,11,28.0,-2,-0.002848541924385072,False,26,Canada,8.82196320000002,0.02512979999995224,31.57103718,56.63844759,1.5658476565122474,False,3,Canada,0.028477799999961917,-5.754589800000005,18.75772159,40.89843298,-2.777145343281068,True,35,Canada,-3.1423181999999628,1.1987591999998415,11.43254176,44.7506114,2.169303176246136,False,40,Canada,-3.589088400000051,-5.2630016999998475,29.08161783,49.22904504,-0.8682791302751345,False,14,Canada,3.5507945999999535,4.19417940000006,17.54359812,53.50431469,,,,,,,,,-2.7016569643671,False,28,USA,-1.8531178200000054,0.8722661999998138,1.284745235,52.24443364,-0.003687389460638662,False,11,USA,14.622392399999988,0.05391869999996857,19.84067046,67.43094067999999,-0.9164391774140148,False,25,USA,2.123932800000148,2.768773200000041,34.32896499,56.055527510000005,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,2605,5 on 4,0,1,Amanda Kessel,Play,t,7,64,Direct,Abby Roque,37.0,73.0,,,,349.0,370.0,9.0,inf,28,11.0,-1,2.807881255020432,False,3,Canada,-2.0177441999999957,-0.699505500000015,18.67000234,36.4890921,-0.012371318140420558,True,35,Canada,1.732839300000002,0.021438600000109886,13.07744807,45.16567211,2.2135501371895536,False,40,Canada,-1.1066463000000226,-1.4778279000000794,27.68796784,42.05397532,-2.8983708822816863,False,14,Canada,-10.981856100000034,2.7249731999999938,13.31199886,53.82851745,1.7126393622409388,False,26,Canada,-0.4967469000000335,-3.4785705000000178,39.29926515,53.563650280000004,,,,,,,,,-1.1380601422138514,False,28,USA,3.5786234999999955,7.746996600000031,4.987818369,57.609466420000004,-0.9206562432620047,False,11,USA,4.042450500000072,5.316037800000011,36.672331,70.93292417,2.884645823175237,False,25,USA,-5.142197700000111,-1.3511378999999835,34.48082125,57.28617793,-3.130765643691894,False,12,USA,-9.0262392,0.0977309999999676,23.93401014,25.24600777,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,2602,5 on 4,0,1,Abby Roque,Play,t,44,71,Direct,Amanda Kessel,8.0,63.0,,,,422.0,444.0,6.0,inf,11,28.0,-1,-2.7077403849627304,False,3,Canada,-0.9755960999999402,0.4519856999999661,21.27494314,41.81471218,3.113477795416025,True,35,Canada,-4.194455399999981,-0.11795759999998268,14.52960374,45.51625284,-1.9554553077700838,False,40,Canada,-1.0288044000000696,2.541355500000151,36.06400908,47.71676535,-2.8546941531233796,False,14,Canada,-2.861790000000042,0.8443373999999793,25.95886302,57.07598555,-1.4884867870523535,False,26,Canada,0.5931750000000591,7.190355300000029,49.76290877,64.10511147,,,,,,,,,3.0550385366464967,False,28,USA,-6.77311440000004,-0.58770930000005,9.109241433,55.385576799999996,0.8944999943065316,False,11,USA,1.4676819000000307,-1.828763999999996,47.33246135,71.96336471000001,-2.6688900586496302,False,25,USA,-2.634984300000056,1.3474533000000477,31.45297732,57.73226228,0.5949034071698812,False,12,USA,7.833918299999958,-5.301061500000088,31.9688889,16.156117100000003,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,2599,5 on 4,0,1,Amanda Kessel,Play,t,37,76,Direct,Cayla Barnes,70.0,55.0,,,,510.0,536.0,3.0,inf,28,3.0,-2,1.6037419802895991,False,3,Canada,-0.02906369999994496,-0.8818517999999642,21.70986762,39.62067211,0.16199206354358386,True,35,Canada,1.3558553999999567,-0.22157940000006704,12.25979417,44.86731267,-3.0422448394391486,False,40,Canada,-0.2867270999999505,0.028579800000301248,28.21467557,48.97743816,0.7452776572616954,False,14,Canada,4.140102299999988,-3.820545600000038,27.40781875,62.68251025,0.29059294856086443,False,26,Canada,6.753684899999897,-2.019747899999942,44.53040126,52.27142321,,,,,,,,,-0.002280468691987313,False,28,USA,16.25334119999991,0.03706529999996988,32.87533247,73.26417152,-1.1077863243592003,False,25,USA,1.5803997000000436,3.1658442000000164,32.76123684,55.29338131,3.1304658833794456,False,11,USA,-19.38106979999997,-0.2156576099999974,31.19346435,76.299883973,,,,,,,,,,,,,,,,,,,,,,,,
